,to_be_eliminated,"0,  SMILE","1,  AtomNum_no_H","2,  AtomNum_H","3,  BalabanJ","4,  BertzCT","5,  Ipc","6,  HallKierAlpha","7,  Kappa1","8,  Kappa2","9,  Kappa3","10,  Chi0","11,  Chi0n","12,  Chi0v","13,  Chi1","14,  Chi1n","15,  Chi1v","16,  Chi2n","17,  Chi2v","18,  Chi3n","19,  Chi3v","20,  Chi4n","21,  Chi4v","22,  MolLogP","23,  MolMR","24,  MolWt","25,  ExactMolWt","26,  HeavyAtomCount","27,  HeavyAtomMolWt","28,  NHOHCount","29,  NOCount","30,  NumHAcceptors","31,  NumHDonors","32,  NumHeteroatoms","33,  NumRotatableBonds","34,  NumValenceElectrons","35,  CalcNumAmideBonds","36,  CalcNumAromaticRings","37,  CalcNumRings","38,  CalcNumSaturatedRings","39,  CalcNumAliphaticRings","40,  CalcNumAromaticCarbocycles","41,  CalcNumAromaticHeterocycles","42,  CalcNumHeterocycles","43,  CalcNumSaturatedCarbocycles","44,  CalcNumSaturatedHeterocycles","45,  CalcNumAliphaticCarbocycles","46,  CalcNumAliphaticHeterocycles","47,  RingCount","48,  FractionCSP3","49,  CalcNumSpiroAtoms","50,  CalcNumBridgeheadAtoms","51,  TPSA","52,  LabuteASA","53,  PEOE_VSA1","54,  PEOE_VSA2","55,  PEOE_VSA3","56,  PEOE_VSA4","57,  PEOE_VSA5","58,  PEOE_VSA6","59,  PEOE_VSA7","60,  PEOE_VSA8","61,  PEOE_VSA9","62,  PEOE_VSA10","63,  PEOE_VSA11","64,  PEOE_VSA12","65,  PEOE_VSA13","66,  PEOE_VSA14","67,  SMR_VSA1","68,  SMR_VSA2","69,  SMR_VSA3","70,  SMR_VSA4","71,  SMR_VSA5","72,  SMR_VSA6","73,  SMR_VSA7","74,  SMR_VSA8","75,  SMR_VSA9","76,  SMR_VSA10","77,  SlogP_VSA1","78,  SlogP_VSA2","79,  SlogP_VSA3","80,  SlogP_VSA4","81,  SlogP_VSA5","82,  SlogP_VSA6","83,  SlogP_VSA7","84,  SlogP_VSA8","85,  SlogP_VSA9","86,  SlogP_VSA10","87,  SlogP_VSA11","88,  SlogP_VSA12","89,  EState_VSA1","90,  EState_VSA2","91,  EState_VSA3","92,  EState_VSA4","93,  EState_VSA5","94,  EState_VSA6","95,  EState_VSA7","96,  EState_VSA8","97,  EState_VSA9","98,  EState_VSA10","99,  EState_VSA11","100,  VSA_EState1","101,  VSA_EState2","102,  VSA_EState3","103,  VSA_EState4","104,  VSA_EState5","105,  VSA_EState6","106,  VSA_EState7","107,  VSA_EState8","108,  VSA_EState9","109,  VSA_EState10","110,  CalcPBF","111,  CalcPMI1","112,  CalcPMI2","113,  CalcPMI3","114,  CalcNPR1","115,  CalcNPR2","116,  CalcRadiusOfGyration","117,  CalcInertialShapeFactor","118,  CalcEccentricity","119,  CalcAsphericity","120,  CalcSpherocityIndex","121,  CalcNumHBA","122,  CalcNumHBD","123,  CalcNumLipinskiHBA","124,  CalcNumLipinskiHBD","125,  NumRadicalElectrons"
40,1.0,O=C([O-])[O-].[NH4+].[NH4+],6,8,-4.4999999250000016e-08,31.77443751081734,3.2451124978365313,-0.8100000000000002,18.997968974792013,8.890110506453155,23.318943758573365,3.5773502691896257,3.7247448713915894,3.7247448713915894,1.7320508075688772,0.6123724356957946,0.6123724356957946,0.25000000000000006,0.25000000000000006,0.0,0.0,0.0,0.0,-1.6946000000000003,17.3656,96.086,96.05349211599999,6,88.02199999999999,8,5,3,2,5,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,136.19,34.760741360158576,27.30868467438931,0.0,0.0,0.0,0.0,0.0,6.155365629538759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.007591973753232,0.0,12.301092700636076,0.0,0.0,0.0,0.0,0.0,0.0,6.155365629538759,22.514147490317487,6.155365629538759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,6.155365629538759,12.301092700636076,0.0,0.0,0.0,0.0,0.0,0.0,15.007591973753232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.666666666666668,0.0,0.0,116.24966551389589,178.85037848141292,295.10004399530885,0.39393306737610617,0.6060669326238937,1.831002853081825,0.005213493991098388,0.9191391289830132,0.2837505825887249,0.0,3,2,5,8,0
41,1.0,[Cl-].[NH4+],2,4,0.0,2.0,0.0,0.24999999999999997,56.250000000000014,1.2500000000000002,2.2500000000000004,0.0,1.3779644730092273,2.1338934190276815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6198,5.9848,53.492000000000004,53.003226807999994,2,49.46,4,1,0,1,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,36.5,19.657321376399747,18.557579511498012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.407033161179976,0.0,6.150546350318038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.557579511498012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.557579511498012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6117654388109729e-16,93.22623886891526,93.22623886891527,-1.728875323477615e-18,0.9999999999999999,1.3729098650500935,0.0,1.0,1.0,0.0,0,1,1,4,0
42,1.0,O=[N+]([O-])[O-].[NH4+],5,4,0.0,27.87430298092722,3.2451124978365313,-0.8400000000000001,8.903484224965707,3.16,6.026213151927438,3.5773502691896257,2.6719584668915473,2.6719584668915473,1.7320508075688772,0.5477225575051662,0.5477225575051662,0.22360679774997902,0.22360679774997902,0.0,0.0,0.0,0.0,0.13709999999999994,16.3462,80.043,80.02219198799999,5,76.011,4,5,3,1,5,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,102.7,27.911307251553353,21.4721176438609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.086619042932543,0.0,0.0,0.0,0.0,0.0,5.086619042932543,0.0,6.150546350318038,0.0,0.0,0.0,15.321571293542863,0.0,0.0,0.0,6.150546350318038,5.086619042932543,0.0,15.321571293542863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.086619042932543,6.150546350318038,0.0,0.0,0.0,0.0,0.0,0.0,15.321571293542863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.997091903014002,129.37636265546513,153.37345455847912,0.15646183345152634,0.8435381665484737,1.420485735036107,0.03515168296048933,0.9876840054759349,0.6040554156264604,0.0,3,1,5,4,0
43,1.0,O=S(=O)([O-])[O-].[NH4+].[NH4+],7,8,-7.999999835000003e-08,92.8582023226588,3.6096404744368114,-0.21000000000000002,15.847051955917879,3.9627115716753027,1885.8988435374147,4.5,4.041241452319316,4.857738033247042,2.0,0.6666666666666669,2.0,0.40824829046386324,1.2247448713915892,0.0,0.0,0.0,0.0,-0.5855999999999999,22.444200000000013,132.141,132.020477736,7,124.077,8,6,4,2,7,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,153.26,41.27768327962083,21.406592448016802,8.417796984328938,0.0,0.0,0.0,0.0,0.0,10.399000581649606,0.0,0.0,0.0,0.0,0.0,0.0,17.523296731709664,0.0,12.301092700636076,0.0,0.0,0.0,0.0,0.0,0.0,10.399000581649606,12.301092700636076,17.523296731709664,10.399000581649606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.399000581649606,12.301092700636076,0.0,0.0,0.0,0.0,0.0,0.0,17.523296731709664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.083333333333336,0.0,-5.166666666666666,0.0,135.180547553567,229.4164160901946,364.5969636437615,0.37076706893710865,0.6292329310628916,1.7141975955855875,0.004654759449125253,0.928725890988178,0.3001034514133181,0.0,4,2,6,8,0
44,1.0,N#C[S-].[NH4+],4,4,0.0,27.509775004326936,2.7548875021634682,-0.32999999999999996,9.381140593065366,16.58802183114279,6.883957759412304,2.7071067811865475,2.355461885963821,3.171958466891547,1.4142135623730951,0.4277309429819105,0.8359792334457734,0.09128709291752769,0.27386127875258304,0.0,0.0,0.0,0.0,0.3905799999999999,18.962800000000005,76.124,76.009519128,4,72.092,4,2,2,1,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,60.29,30.422647736646603,18.77933549833103,0.0,5.261891554738487,0.0,0.0,5.401253296613055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.261891554738487,6.150546350318038,0.0,0.0,0.0,0.0,0.0,5.401253296613055,12.628789148012991,6.150546350318038,0.0,12.628789148012991,10.663144851351541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.150546350318038,0.0,0.0,5.401253296613055,0.0,0.0,12.628789148012991,5.261891554738487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.467592592592593,3.699074074074074,0.0,30.11856511588363,104.85681798258501,134.97538309846865,0.22314117155652907,0.7768588284434709,1.3683076258681328,0.025793354545757517,0.9747861393948828,0.4799524326612738,0.0,2,1,2,4,0
45,1.0,O=S(=O)(O)O.[Ca],6,2,0.0,90.7164928725825,3.6096404744368114,1.12974025974026,10.180452969404321,3.1731120339471914,68.54624032163184,4.5,2.8262788435780526,5.851144590741882,2.0,0.6984817050034442,2.095445115010332,0.44783343683672183,1.3435003105101653,0.0,0.0,0.0,0.0,-1.0335999999999999,19.9314,138.15699999999998,137.929970524,6,136.141,2,4,2,2,6,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,74.6,65.12195054695178,0.0,9.105499747380728,0.0,8.417796984328938,0.0,0.0,0.0,37.738234506165625,0.0,0.0,0.0,0.0,0.0,10.399000581649606,17.523296731709664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.13723508781523,0.0,55.26153123787529,10.399000581649606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.399000581649606,37.738234506165625,0.0,0.0,0.0,0.0,0.0,0.0,17.523296731709664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.583333333333336,0.0,-4.666666666666666,0.0,31.999231541887827,354.1705643908269,386.1697959327146,0.08286311327016188,0.9171368867298385,1.6842039561730777,0.02866121598980533,0.9965609386581316,0.7720095468119854,0.0,2,2,4,2,2
46,1.0,Nc1ccccc1,7,7,3.0214653097240864,134.10736969541455,47.19725257297226,-0.9800000000000001,4.18611295681063,1.6461962159398054,0.9290591797144502,5.112884175122364,3.9641016151377544,3.9641016151377544,3.3938468501173515,2.1993587371177727,2.1993587371177727,1.4106836025229597,1.4106836025229597,0.7995724914118484,0.7995724914118484,0.4530389187988476,0.4530389187988476,1.2688000000000001,30.8544,93.12899999999999,93.057849224,7,86.07299999999998,2,1,1,1,1,0,36,0,1,1,0,0,1,0,0,0,0,0,0,1,0.0,0,0,26.02,42.771293816509676,5.733667477162185,0.0,0.0,0.0,0.0,18.19910120538483,12.13273413692322,5.687386274683562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.733667477162185,30.33183534230805,0.0,0.0,5.687386274683562,5.733667477162185,0.0,0.0,0.0,0.0,30.33183534230805,0.0,0.0,0.0,5.687386274683562,0.0,0.0,0.0,0.0,0.0,5.687386274683562,0.0,0.0,30.33183534230805,0.0,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.666666666666666,0.0,0.0,36.03089074608378,82.94334104684806,118.9742317929318,0.3028461726804304,0.6971538273195699,1.1756904339093672,0.019348781361874713,0.9530394512782852,0.3666088948802641,0.0,1,1,1,2,0
47,1.0,Nc1ccccc1C(=O)O,10,7,3.1529414466808685,257.5379489264805,182.2382192735223,-1.5099999999999998,6.607785630153122,2.389632707443791,1.0748936229840518,7.560477932315068,5.2422132319119505,5.2422132319119505,4.715214055163271,2.7937563467663495,2.7937563467663495,1.8924030130578597,1.8924030130578597,1.1911985029511443,1.1911985029511443,0.6917722459608009,0.6917722459608009,0.9670000000000003,37.813700000000004,137.13799999999995,137.047678464,10,130.082,3,3,2,2,3,1,52,0,1,1,0,0,1,0,0,0,0,0,0,1,0.0,0,0,63.31999999999999,58.091991783146064,10.84019487200289,0.0,4.794537184071822,0.0,0.0,12.13273413692322,12.13273413692322,5.687386274683562,5.563451491696996,0.0,0.0,0.0,0.0,5.969305287951849,9.901064578912528,0.0,0.0,0.0,0.0,5.733667477162185,29.828919765543436,0.0,0.0,11.656691562635412,5.733667477162185,11.075832682792555,0.0,0.0,10.357988675768818,24.26546827384644,0.0,0.0,0.0,5.687386274683562,0.0,0.0,5.969305287951849,5.563451491696996,5.687386274683562,0.0,6.06636706846161,18.19910120538483,0.0,0.0,10.84019487200289,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,97.4722888716878,191.04186240132884,288.51415127301664,0.33784231533049214,0.6621576846695079,1.4892751983701675,0.006793291635340277,0.9412027252256192,0.32888534409212666,0.0,2,2,3,3,0
48,1.0,O=C1c2ccccc2C(=O)c2ccccc21,16,8,2.348767905791676,506.13733595521376,7740.566269388301,-2.2199999999999993,9.038511761049026,3.1361565542281684,1.0693063348123637,11.120955864630139,8.435298734444736,8.435298734444736,7.787693700234704,5.062948828843115,5.062948828843115,3.749415854429284,3.749415854429284,2.8326324098323807,2.8326324098323807,2.0484102589750064,2.0484102589750064,2.4620000000000006,59.74900000000003,208.216,208.052429496,16,200.15199999999996,0,2,2,0,2,0,76,0,2,3,0,1,2,0,0,0,0,1,0,3,0.0,0,0,34.14,92.53559460091253,0.0,9.589074368143644,0.0,0.0,0.0,48.53093654769288,0.0,22.253805966787983,0.0,0.0,11.566489892729878,0.0,0.0,0.0,9.589074368143644,0.0,0.0,0.0,0.0,0.0,70.78474251448087,0.0,0.0,11.566489892729878,0.0,11.566489892729878,0.0,0.0,31.842880334931625,48.53093654769288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.566489892729878,22.253805966787983,0.0,0.0,48.53093654769288,0.0,0.0,0.0,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.000000000000014,0.0,0.0,228.4922071633805,526.335921238393,754.8281284017736,0.30270759470394376,0.6972924052960561,1.941976949762555,0.003051711977194329,0.9530834759393076,0.36677287956250987,0.0,2,0,2,0,0
49,1.0,[Sb],1,0,0.0,0.0,0.0,0.8181818181818181,1.8181818181818181,0.040404040404040435,1.7070707070707074,0.0,0.4472135954999579,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3808,5.754,121.76,120.9038157,1,121.76,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,24.939030625698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.427978850585944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.427978850585944,0.0,24.427978850585944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.427978850585944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3
50,1.0,[Ar],1,0,0.0,0.0,0.0,1.2597402597402598,2.25974025974026,0.05355469272995049,0.4349979916990225,0.0,0.35355339059327373,1.0606601717798212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.948,39.96238312,1,39.948,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,37.484245755127894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.738234506165625,0.0,0.0,0.0,0.0,0.0,0.0,37.738234506165625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.738234506165625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.738234506165625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
51,1.0,[AsH3],1,3,0.0,0.0,0.0,0.5584415584415583,1.5584415584415583,0.3491392328601634,3.7212322561159787,0.0,0.7071067811865475,3.6742346141747673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1839000000000002,9.938999999999998,77.946,77.945071596,1,74.922,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,18.804693978445496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.953359329236232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.953359329236232,0.0,17.953359329236232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.953359329236232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
52,1.0,O=C1OC(C(O)CO)C(O)=C1O,12,8,2.796067066263468,232.19280948873626,518.6003776349318,-1.27,8.823196644920783,2.9969802601028404,1.2138768453613862,9.300964908321227,5.967158282493356,5.967158282493356,5.574586062669972,3.1958475605153454,3.1958475605153454,2.30967820847697,2.30967820847697,1.4760022804717896,1.4760022804717896,0.8227770345096004,0.8227770345096004,-1.4074,35.2562,176.12399999999994,176.032087976,12,168.05999999999997,4,6,6,4,6,2,68,0,0,1,0,1,0,0,1,0,0,0,1,1,0.5,0,0,107.22,67.32052975243379,25.162972533162872,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,6.606881964512918,6.103966387748303,11.86313125940448,5.759164871656176,0.0,5.969305287951849,29.957509717234693,0.0,0.0,0.0,12.207932775496605,6.606881964512918,11.518329743312352,0.0,0.0,5.969305287951849,0.0,45.21022960732419,9.53140013787187,0.0,0.0,11.518329743312352,0.0,0.0,0.0,0.0,0.0,0.0,36.30244977127372,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,20.426109579362823,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.666666666666664,0.0,0.0,139.71284370438758,413.9574061331287,553.6702498375162,0.2523394452661826,0.7476605547338175,1.815070149927582,0.005351408896348574,0.9676387778312501,0.43400725111318655,0.0,6,4,6,4,0
53,1.0,CCNc1nc(Cl)nc(NC(C)C)n1,14,14,2.8319563678042465,301.78315486014867,1099.4392551058095,-1.1,10.977519379844964,4.95024333881867,3.3341936893355397,10.55204176387779,8.504062309885274,9.259991255903728,6.613392202930193,4.534658867758374,4.912623340767601,3.0810228346371993,3.4190845365286058,1.36078738099628,1.5298182319419835,0.9100064857776695,1.0701148058523666,1.7770999999999995,57.75940000000002,215.688,215.09377312799998,14,201.576,2,5,5,2,6,4,78,0,1,1,0,0,0,1,1,0,0,0,0,1,0.625,0,0,62.730000000000004,88.31804822841728,10.633577208012662,0.0,0.0,14.951935562841626,0.0,0.0,32.372151489304386,12.586597235060536,0.0,0.0,0.0,17.180264882017248,0.0,0.0,0.0,0.0,14.951935562841626,0.0,26.813052428219834,17.178333613925236,5.283586320044258,0.0,0.0,23.497618452205504,10.633577208012662,27.538532797902164,0.0,0.0,20.771211599071872,0.0,5.283586320044258,0.0,0.0,11.896678561972989,0.0,11.600939890232516,0.0,11.325427149192219,11.896678561972989,6.544756405912575,0.0,0.0,20.771211599071872,25.585512770854287,11.600939890232516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.217476694381453,5.726967750062987,0.0,341.4625371350327,537.0617198266858,878.524256961719,0.3886774149138965,0.6113225850861029,2.087648929716173,0.0017903064570868373,0.921373901918136,0.2871781538507581,0.0,5,2,5,2,0
54,1.0,NC(=O)/N=N/C(N)=O,8,4,3.668626461933804,122.97373660251154,40.339203954130696,-1.46,6.539999999999999,2.6697215909622276,4.54,6.568914100752346,3.8656243103068935,3.8656243103068935,3.625897657686229,1.6328121551534467,1.6328121551534467,0.8764753359777324,0.8764753359777324,0.24711971193069776,0.24711971193069776,0.09855985596534889,0.09855985596534889,-0.40399999999999986,24.022800000000007,116.08000000000001,116.033425368,8,112.048,4,6,2,2,6,0,44,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,110.89999999999999,44.553796580828205,11.46733495432437,0.0,9.589074368143644,0.0,0.0,10.228500251258795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.062229024676144,9.589074368143644,0.0,0.0,21.695835205583165,0.0,0.0,0.0,0.0,0.0,12.062229024676144,11.46733495432437,12.062229024676144,0.0,0.0,0.0,10.228500251258795,0.0,0.0,0.0,9.589074368143644,0.0,0.0,12.062229024676144,0.0,0.0,0.0,0.0,0.0,0.0,21.695835205583165,0.0,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.333333333333332,0.0,0.0,45.68365281255798,240.41689085779885,286.1005436703567,0.15967691716515717,0.8403230828348431,1.5979282951411118,0.018394393423019947,0.9871693279902043,0.597459402130634,0.0,2,2,6,4,0
55,1.0,O=C([O-])[O-].[Ba+2],5,0,0.0,29.87430298092722,3.2451124978365313,0.8414285714285713,9.278560497829826,4.841428571428573,55.20933365644795,3.5773502691896257,2.431851652578137,6.87255994188509,1.7320508075688772,0.6123724356957946,0.6123724356957946,0.25000000000000006,0.25000000000000006,0.0,0.0,0.0,0.0,-2.8278,11.149999999999999,197.33599999999998,197.88999106,5,197.33599999999998,0,3,3,0,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,63.19,69.06538119058824,15.007591973753232,0.0,0.0,0.0,0.0,0.0,6.155365629538759,0.0,0.0,0.0,0.0,0.0,0.0,48.88104809964644,15.007591973753232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0364137291852,10.213054789681411,55.0364137291852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,6.155365629538759,48.88104809964644,0.0,0.0,0.0,0.0,0.0,0.0,15.007591973753232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.666666666666668,0.0,0.0,15.999000489902041,102.25554747600212,118.25454796590415,0.13529289794854205,0.8647071020514581,0.774115504270101,0.054047570196477476,0.9908056478263966,0.6490338108603178,0.0,3,0,3,0,0
56,1.0,[Ba+2].[OH-].[OH-],3,2,-0.0,2.7548875021634682,0.0,1.491428571428571,24.61421009254541,9.743054354960817,3.4914285714285707,0.0,1.6015339721864632,6.042242261493417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7343999999999999,9.6256,171.342,171.910726504,3,169.326,2,2,2,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,60.0,58.90612517505537,10.952383671762727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.88104809964644,10.952383671762727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.88104809964644,0.0,59.833431771409174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.833431771409174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.487812455966852,23.999863558802843,30.487676014769697,0.2128011480056349,0.787198851994365,0.42432667647970196,0.12133501967529547,0.977095528291622,0.4974495417606438,0.0,2,0,2,2,0
57,1.0,O=[Ba],2,0,2.0,2.0,2.0,1.3714285714285712,3.3714285714285706,2.3714285714285706,0.10059523809523785,2.0,1.1153550716504106,5.5560633609573635,1.0,0.2886751345948129,2.1015867021530825,0.0,0.0,0.0,0.0,0.0,0.0,-0.49960000000000004,6.440499999999999,153.327,153.90016182,2,153.327,0,1,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,17.07,45.8188924041411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.75076059302792,0.03986124861001225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.71089934441791,0.0,46.71089934441791,0.03986124861001225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.71089934441791,0.0,0.0,0.0,0.0,0.0,0.0,0.03986124861001225,0.0,0.0,0.0,8.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.329574517208322,14.329574517208322,0.0,1.0,0.30570836929477,0.0,1.0,1.0,0.0,1,0,1,0,0
58,1.0,[Ba+2].[S-2],2,0,0.0,2.0,0.0,1.9214285714285713,9.065387333745289,2.9214285714285713,0.44187466808284637,0.0,1.1153550716504106,6.37255994188509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38320000000000004,13.119,169.395,169.8773182,2,169.395,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,61.137472773194055,13.49569334663487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.88104809964644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.376741446281315,0.0,48.88104809964644,13.49569334663487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.376741446281315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.996617231913575,25.996617231913575,0.0,1.0,0.3917492072438103,0.0,1.0,1.0,0.0,0,0,0,0,0
59,1.0,ClC(Cl)c1ccccc1,9,6,2.8482340505977506,169.53084197973996,129.22533870330605,-0.20000000000000007,6.913636363636365,3.0921810699588486,1.8844584889399605,6.69023444431199,4.72003056115621,6.231888453193119,4.304530452640311,2.6357945175897575,3.508666078533727,1.7113801026431843,2.8076447621890277,1.0515488067513332,1.5555014374303033,0.5985175122895091,0.8894746992708324,3.1628000000000016,40.88900000000002,161.031,159.984655552,9,154.98299999999998,0,0,0,0,2,1,48,0,1,1,0,0,1,0,0,0,0,0,0,1,0.14285714285714285,0,0,0.0,64.40287768765691,0.0,0.0,0.0,0.0,23.20187978046503,30.33183534230805,5.563451491696996,0.0,0.0,4.836269690250055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.836269690250055,0.0,35.89528683400505,0.0,0.0,23.20187978046503,0.0,0.0,0.0,0.0,10.39972118194705,30.33183534230805,0.0,0.0,0.0,0.0,0.0,23.20187978046503,4.836269690250055,0.0,0.0,5.563451491696996,0.0,0.0,30.33183534230805,0.0,23.20187978046503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.085061728395061,11.13716049382716,0.0,89.20727779216249,265.8143348593073,355.0216126514697,0.25127280879020364,0.7487271912097966,1.513510243316749,0.008393117800928768,0.9679163060733514,0.43559564694134395,0.0,0,0,0,0,0
